ANO_1,ID_REGIAO,REGIAO,ID_MUNICIPIO,MUNICIPIO,ANO,MES,GR_NATUREZA,QT_VITIMAS
2023,3,Interior,291080,Feira de Santana,2023,10,FEMINICIDIO,1
2023,3,Interior,291080,Feira de Santana,2023,10,HOMICIDIO DOLOSO,32
2023,3,Interior,291085,Filadelfia,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291170,Guanambi,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291220,Ibicoara,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,291230,Ibicui,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291240,Ibipeba,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291345,Igrapiuna,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291350,Iguai,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,291360,Ilheus,2023,10,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291360,Ilheus,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,291380,Ipecaeta,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291390,Ipiau,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,291400,Ipira,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291460,Irece,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,291465,Itabela,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291480,Itabuna,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,291490,Itacare,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291550,Itajuipe,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291570,Itamari,2023,10,HOMICIDIO DOLOSO,1
2023,2,RMS,291610,Itaparica,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291620,Itape,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291700,Itiuba,2023,10,FEMINICIDIO,1
2023,3,Interior,291730,Itubera,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291750,Jacobina,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,291800,Jequie,2023,10,HOMICIDIO DOLOSO,8
2023,3,Interior,291835,Joao Dourado,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291840,Juazeiro,2023,10,HOMICIDIO DOLOSO,13
2023,3,Interior,291855,Jussari,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291880,Laje,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291910,Lamarao,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,291915,Lapao,2023,10,HOMICIDIO DOLOSO,1
2023,2,RMS,291920,Lauro de Freitas,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,291930,Lençois,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,291955,Luis Eduardo Magalhaes,2023,10,HOMICIDIO DOLOSO,2
2023,2,RMS,291992,Madre de Deus,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292010,Mairi,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292030,Malhada de Pedras,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292070,Marau,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292105,Matina,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292110,Medeiros Neto,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292180,Mortugaba,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292200,Mucuri,2023,10,HOMICIDIO DOLOSO,8
2023,3,Interior,292273,Nova Fatima,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292275,Nova Ibia,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292280,Nova Itarana,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292300,Nova Viçosa,2023,10,HOMICIDIO DOLOSO,5
2023,3,Interior,292335,Ourolandia,2023,10,FEMINICIDIO,1
2023,3,Interior,292350,Palmeiras,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292390,Pau Brasil,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292400,Paulo Afonso,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292420,Pedro Alexandre,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292460,Pindobaçu,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292467,Pirai do Norte,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292480,Piritiba,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292525,Ponto Novo,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292530,Porto Seguro,2023,10,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292530,Porto Seguro,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292530,Porto Seguro,2023,10,FEMINICIDIO,1
2023,3,Interior,292550,Prado,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292560,Presidente Dutra,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292595,Rafael Jambeiro,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292600,Remanso,2023,10,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292620,Riachao das Neves,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292630,Riachao do Jacuipe,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292650,Ribeira do Amparo,2023,10,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292700,Rio Real,2023,10,HOMICIDIO DOLOSO,1
2023,1,Salvador,292740,Salvador,2023,10,FEMINICIDIO,1
2023,1,Salvador,292740,Salvador,2023,10,HOMICIDIO DOLOSO,79
2023,1,Salvador,292740,Salvador,2023,10,LESAO CORPORAL SEGUIDA DE MORTE,3
2023,3,Interior,292750,Santa Barbara,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292770,Santa Cruz Cabralia,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292860,Santo Amaro,2023,10,FEMINICIDIO,1
2023,3,Interior,292860,Santo Amaro,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292870,Santo Antonio de Jesus,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292890,Sao Desiderio,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,292930,Sao Gonçalo dos Campos,2023,10,HOMICIDIO DOLOSO,1
2023,2,RMS,292950,Sao Sebastiao do Passe,2023,10,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,2,RMS,292950,Sao Sebastiao do Passe,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,292970,Satiro Dias,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,292975,Saubara,2023,10,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,293010,Senhor do Bonfim,2023,10,HOMICIDIO DOLOSO,4
2023,3,Interior,293020,Sento Se,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,293015,Serra do Ramalho,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,293040,Serra Preta,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,293050,Serrinha,2023,10,HOMICIDIO DOLOSO,1
2023,2,RMS,293070,Simões Filho,2023,10,HOMICIDIO DOLOSO,6
2023,3,Interior,293075,Sitio do Mato,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,293076,Sitio do Quinto,2023,10,HOMICIDIO DOLOSO,2
2023,3,Interior,293135,Teixeira de Freitas,2023,10,HOMICIDIO DOLOSO,4
2023,3,Interior,293150,Teofilandia,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,293230,Ubata,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,293260,Urandi,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,293290,Valença,2023,10,HOMICIDIO DOLOSO,3
2023,2,RMS,293320,Vera Cruz,2023,10,HOMICIDIO DOLOSO,5
2023,3,Interior,293330,Vitoria da Conquista,2023,10,HOMICIDIO DOLOSO,4
2023,3,Interior,293350,Wenceslau Guimaraes,2023,10,HOMICIDIO DOLOSO,1
2023,3,Interior,293360,Xique-Xique,2023,10,HOMICIDIO DOLOSO,3
2023,3,Interior,290070,Alagoinhas,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290150,Anguera,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290170,Antonio Cardoso,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290210,Araci,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,290240,Aurelino Leal,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290270,Barra,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290320,Barreiras,2023,11,HOMICIDIO DOLOSO,7
2023,3,Interior,290330,Barro Preto,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,290340,Belmonte,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290370,Boa Nova,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290380,Boa Vista do Tupim,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290390,Bom Jesus da Lapa,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,290390,Bom Jesus da Lapa,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290510,Caem,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290530,Cafarnaum,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290540,Cairu,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,290570,Camaçari,2023,11,HOMICIDIO DOLOSO,29
2023,3,Interior,290590,Campo Alegre de Lourdes,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290600,Campo Formoso,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290630,Canavieiras,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,290650,Candeias,2023,11,HOMICIDIO DOLOSO,4
2023,3,Interior,290670,Candido Sales,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290687,Capim Grosso,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,290689,Caraibas,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290720,Casa Nova,2023,11,HOMICIDIO DOLOSO,4
2023,3,Interior,290780,Cicero Dantas,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,290800,Coaraci,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290820,Conceiçao da Feira,2023,11,FEMINICIDIO,1
2023,3,Interior,290840,Conceiçao do Coite,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290930,Correntina,2023,11,HOMICIDIO DOLOSO,4
2023,3,Interior,290930,Correntina,2023,11,FEMINICIDIO,1
2023,3,Interior,290980,Cruz das Almas,2023,11,FEMINICIDIO,1
2023,3,Interior,291000,Dario Meira,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,291005,Dias D Avila,2023,11,HOMICIDIO DOLOSO,4
2023,2,RMS,291005,Dias D Avila,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291050,Entre Rios,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291060,Esplanada,2023,11,FEMINICIDIO,1
2023,3,Interior,291060,Esplanada,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,291070,Euclides da Cunha,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291072,Eunapolis,2023,11,HOMICIDIO DOLOSO,5
2023,3,Interior,291072,Eunapolis,2023,11,HOMICÍDIO OCORRIDO EM PRESÍDIO,1
2023,3,Interior,291075,Fatima,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291080,Feira de Santana,2023,11,HOMICIDIO DOLOSO,33
2023,3,Interior,291090,Firmino Alves,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,291120,Gandu,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291180,Guaratinga,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291270,Ibirapitanga,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291280,Ibirapua,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291320,Ibotirama,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291350,Iguai,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291360,Ilheus,2023,11,HOMICIDIO DOLOSO,7
2023,3,Interior,291360,Ilheus,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291360,Ilheus,2023,11,FEMINICIDIO,1
2023,3,Interior,291370,Inhambupe,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291380,Ipecaeta,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291390,Ipiau,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291400,Ipira,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,291465,Itabela,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291470,Itaberaba,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291480,Itabuna,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291560,Itamaraju,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291570,Itamari,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291640,Itapetinga,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291650,Itapicuru,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291685,Itatim,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291690,Itiruçu,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291750,Jacobina,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291780,Jaguaripe,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291800,Jequie,2023,11,FEMINICIDIO,1
2023,3,Interior,291800,Jequie,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291810,Jeremoabo,2023,11,HOMICIDIO DOLOSO,5
2023,3,Interior,291820,Jiquiriça,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291835,Joao Dourado,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,291840,Juazeiro,2023,11,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,1
2023,3,Interior,291840,Juazeiro,2023,11,FEMINICIDIO,1
2023,3,Interior,291840,Juazeiro,2023,11,HOMICIDIO DOLOSO,11
2023,3,Interior,291880,Laje,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,291920,Lauro de Freitas,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,291955,Luis Eduardo Magalhaes,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,291970,Macarani,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,291992,Madre de Deus,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292000,Maiquinique,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292040,Manoel Vitorino,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292050,Maracas,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292060,Maragogipe,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292090,Mascote,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,292100,Mata de Sao Joao,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,292170,Morro do Chapeu,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,292220,Muniz Ferreira,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292310,Olindina,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292340,Palmas de Monte Alto,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292400,Paulo Afonso,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,292400,Paulo Afonso,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292450,Pindai,2023,11,FEMINICIDIO,1
2023,3,Interior,292480,Piritiba,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292530,Porto Seguro,2023,11,FEMINICIDIO,2
2023,3,Interior,292530,Porto Seguro,2023,11,HOMICIDIO DOLOSO,8
2023,3,Interior,292550,Prado,2023,11,HOMICIDIO DOLOSO,5
2023,3,Interior,292560,Presidente Dutra,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292580,Queimadas,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292600,Remanso,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292660,Ribeira do Pombal,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292660,Ribeira do Pombal,2023,11,FEMINICIDIO,1
2023,3,Interior,292700,Rio Real,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292710,Rodelas,2023,11,HOMICIDIO DOLOSO,1
2023,1,Salvador,292740,Salvador,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),3
2023,1,Salvador,292740,Salvador,2023,11,FEMINICIDIO,3
2023,1,Salvador,292740,Salvador,2023,11,HOMICIDIO DOLOSO,73
2023,1,Salvador,292740,Salvador,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292760,Santa Brigida,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,292805,Santa Luzia,2023,11,HOMICIDIO DOLOSO,3
2023,3,Interior,292810,Santa Maria da Vitoria,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,292860,Santo Amaro,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,292870,Santo Antonio de Jesus,2023,11,HOMICIDIO DOLOSO,3
2023,2,RMS,292920,Sao Francisco do Conde,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,292937,Sao Jose do Jacuipe,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293010,Senhor do Bonfim,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,293020,Sento Se,2023,11,HOMICIDIO DOLOSO,4
2023,3,Interior,293015,Serra do Ramalho,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293050,Serrinha,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,293070,Simões Filho,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293077,Sobradinho,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293077,Sobradinho,2023,11,FEMINICIDIO,1
2023,3,Interior,293110,Tanquinho,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293120,Taperoa,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293135,Teixeira de Freitas,2023,11,HOMICIDIO DOLOSO,4
2023,3,Interior,293245,Umburanas,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293250,Una,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,293290,Valença,2023,11,HOMICIDIO DOLOSO,6
2023,3,Interior,293300,Valente,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293305,Varzea da Roça,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,293315,Varzea Nova,2023,11,HOMICIDIO DOLOSO,1
2023,2,RMS,293320,Vera Cruz,2023,11,FEMINICIDIO,1
2023,2,RMS,293320,Vera Cruz,2023,11,HOMICIDIO DOLOSO,2
2023,3,Interior,293330,Vitoria da Conquista,2023,11,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,293330,Vitoria da Conquista,2023,11,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,293330,Vitoria da Conquista,2023,11,HOMICIDIO DOLOSO,7
2023,3,Interior,293345,Wanderley,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,293360,Xique-Xique,2023,11,HOMICIDIO DOLOSO,1
2023,3,Interior,290020,Abare,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290030,Acajutiba,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290040,Agua Fria,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290070,Alagoinhas,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,290080,Alcobaça,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290080,Alcobaça,2023,12,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290110,Amelia Rodrigues,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290150,Anguera,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290195,Apuarema,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290210,Araci,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290320,Barreiras,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,290340,Belmonte,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,290370,Boa Nova,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290390,Bom Jesus da Lapa,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290460,Brumado,2023,12,HOMICIDIO DOLOSO,6
2023,3,Interior,290490,Cachoeira,2023,12,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290540,Cairu,2023,12,HOMICIDIO DOLOSO,1
2023,2,RMS,290570,Camaçari,2023,12,HOMICIDIO DOLOSO,16
2023,3,Interior,290580,Camamu,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290600,Campo Formoso,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290620,Canarana,2023,12,HOMICIDIO DOLOSO,1
2023,2,RMS,290650,Candeias,2023,12,HOMICIDIO DOLOSO,2
2023,2,RMS,290650,Candeias,2023,12,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290670,Candido Sales,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290680,Cansançao,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,290685,Capela do Alto Alegre,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290720,Casa Nova,2023,12,HOMICIDIO DOLOSO,6
2023,3,Interior,290730,Castro Alves,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,290770,Chorrocho,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290780,Cicero Dantas,2023,12,HOMICIDIO DOLOSO,3
2023,3,Interior,290840,Conceiçao do Coite,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290850,Conceiçao do Jacuipe,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290860,Conde,2023,12,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290860,Conde,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,290980,Cruz das Almas,2023,12,HOMICIDIO DOLOSO,1
2023,2,RMS,291005,Dias D Avila,2023,12,HOMICIDIO DOLOSO,8
2023,3,Interior,291040,Encruzilhada,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291050,Entre Rios,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291070,Euclides da Cunha,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291072,Eunapolis,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291080,Feira de Santana,2023,12,HOMICIDIO DOLOSO,27
2023,3,Interior,291120,Gandu,2023,12,HOMICIDIO DOLOSO,3
2023,3,Interior,291140,Gloria,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291160,Governador Mangabeira,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291165,Guajeru,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291170,Guanambi,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291240,Ibipeba,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291360,Ilheus,2023,12,HOMICIDIO DOLOSO,9
2023,3,Interior,291360,Ilheus,2023,12,FEMINICIDIO,1
2023,3,Interior,291390,Ipiau,2023,12,HOMICIDIO DOLOSO,3
2023,3,Interior,291400,Ipira,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291440,Iraquara,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291450,Irara,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291460,Irece,2023,12,HOMICIDIO DOLOSO,3
2023,3,Interior,291465,Itabela,2023,12,HOMICIDIO DOLOSO,3
2023,3,Interior,291480,Itabuna,2023,12,HOMICIDIO DOLOSO,4
2023,3,Interior,291480,Itabuna,2023,12,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291490,Itacare,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291500,Itaete,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291520,Itagiba,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291560,Itamaraju,2023,12,HOMICIDIO DOLOSO,4
2023,3,Interior,291580,Itambe,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291590,Itanagra,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291600,Itanhem,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291640,Itapetinga,2023,12,FEMINICIDIO,1
2023,3,Interior,291650,Itapicuru,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291660,Itapitanga,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291685,Itatim,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291733,Iuiu,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291750,Jacobina,2023,12,HOMICIDIO DOLOSO,4
2023,3,Interior,291750,Jacobina,2023,12,FEMINICIDIO,1
2023,3,Interior,291760,Jaguaquara,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291770,Jaguarari,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291800,Jequie,2023,12,HOMICIDIO DOLOSO,5
2023,3,Interior,291800,Jequie,2023,12,FEMINICIDIO,1
2023,3,Interior,291810,Jeremoabo,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291820,Jiquiriça,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291830,Jitauna,2023,12,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291840,Juazeiro,2023,12,HOMICIDIO DOLOSO,15
2023,3,Interior,291845,Jucuruçu,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291850,Jussara,2023,12,FEMINICIDIO,1
2023,2,RMS,291920,Lauro de Freitas,2023,12,HOMICIDIO DOLOSO,6
2023,2,RMS,291920,Lauro de Freitas,2023,12,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,1
2023,3,Interior,291930,Lençois,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291955,Luis Eduardo Magalhaes,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,291960,Macajuba,2023,12,FEMINICIDIO,1
2023,3,Interior,291970,Macarani,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,291980,Macaubas,2023,12,HOMICIDIO DOLOSO,1
2023,2,RMS,291992,Madre de Deus,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,292060,Maragogipe,2023,12,HOMICIDIO DOLOSO,2
2023,3,Interior,292090,Mascote,2023,12,HOMICIDIO DOLOSO,3
2023,2,RMS,292100,Mata de Sao Joao,2023,12,HOMICIDIO DOLOSO,4
2023,3,Interior,292150,Monte Santo,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,292170,Morro do Chapeu,2023,12,HOMICIDIO DOLOSO,1
2023,3,Interior,292200,Mucuri,2023,12,HOMICIDIO DOLOSO,2
